"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_ids","external_gene_names","gene_biotype","entrezgene_id","external_gene_name","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmusculus_homolog_perc_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id","mmusculus_homolog_ensembl_genes","mmusculus_homolog_associated_gene_names","mmusculus_homolog_perc_ids","hsapiens_homolog_ensembl_genes","hsapiens_homolog_associated_gene_names","hsapiens_homolog_perc_ids","mmusculus_entrezgene_ids","mmusculus_entrezgene_id","hsapiens_entrezgene_ids","hsapiens_entrezgene_id"
"723","ENSMOCG00000008654",41.4990509619813,0.309592929809187,0.111913070645586,8.56986764165468e-05,0.000825035523536177,NA,"","protein_coding",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","ENSMOCG00000000650",105.563225887232,-0.27746741082196,0.0953573661866775,8.63407291322026e-05,0.000830616516214778,"101979890","Invs","protein_coding",101979890,"Invs","ENSMUSG00000028344","Invs","ortholog_one2one",88.1179,"ENSG00000119509","INVS","ortholog_one2one",81.4639,NA,NA,NA,NA,NA,NA,"16348",16348,"27130",27130
"725","ENSMOCG00000012344",1011.07145939469,-0.257731733721519,0.0863595422201038,9.02794017039909e-05,0.000862281540002849,"101996310","Ndrg1","protein_coding",101996310,"Ndrg1","ENSMUSG00000005125","Ndrg1","ortholog_one2one",98.731,"ENSG00000104419","NDRG1","ortholog_one2one",93.9086,NA,NA,NA,NA,NA,NA,"17988",17988,"10397",10397
"726","ENSMOCG00000019978",57.1812580341709,-0.446863763913431,0.187368314462901,9.11195836685649e-05,0.000869368824679764,"101978948","Rassf4","protein_coding",101978948,"Rassf4","ENSMUSG00000042129","Rassf4","ortholog_one2one",93.75,"ENSG00000107551","RASSF4","ortholog_one2one",86.875,NA,NA,NA,NA,NA,NA,"213391",213391,"83937",83937
"727","ENSMOCG00000016831",96.1559661109053,-0.295016754677054,0.105079495539915,9.1613259895755e-05,0.000873143830365551,"101999247","Galk1","protein_coding",101999247,"Galk1","ENSMUSG00000020766","Galk1","ortholog_one2one",93.6225,"ENSG00000108479","GALK1","ortholog_one2one",91.0714,NA,NA,NA,NA,NA,NA,"14635",14635,"2584",2584
"728","ENSMOCG00000006390",58.4275719839298,-0.371653207327977,0.147284861980568,9.18494140729325e-05,0.000874768829955506,"102001376","Mthfd2l","protein_coding",102001376,"Mthfd2l","ENSMUSG00000029376","Mthfd2l","ortholog_one2one",93.787,"ENSG00000163738","MTHFD2L","ortholog_one2one",87.8698,NA,NA,NA,NA,NA,NA,"665563",665563,"441024",441024
"729","ENSMOCG00000008385",56.0273360548567,-0.751303115388203,0.38949397034906,9.52774327945125e-05,0.000904185551676698,NA,"","processed_pseudogene",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","ENSMOCG00000002738",16.5985860213204,-0.501396197784736,0.217333271863818,9.60649708877192e-05,0.000909069369394866,"101993330","Gas1","protein_coding",101993330,"Gas1","ENSMUSG00000052957","Gas1","ortholog_one2one",95.0292,"ENSG00000180447","GAS1","ortholog_one2one",85.6725,NA,NA,NA,NA,NA,NA,"14451",14451,"2619",2619
"731","ENSMOCG00000022989",97.2590499313799,-0.442332741167074,0.186636998923839,9.65068232094943e-05,0.000911955257051987,NA,"Sspo","protein_coding",NA,"Sspo","ENSMUSG00000029797","Sspo","ortholog_one2one",84.6907,"","","",NA,NA,NA,NA,NA,NA,NA,"243369",243369,NA,NA
"732","ENSMOCG00000014106",14.4916583685606,0.659155098376055,0.313267039441855,0.000100462463217307,0.000944644925834437,"101980271","Arhgap40","protein_coding",101980271,"Arhgap40","ENSMUSG00000074625","Arhgap40","ortholog_one2one",86.1813,"ENSG00000124143","ARHGAP40","ortholog_one2one",72.0654,NA,NA,NA,NA,NA,NA,"545481",545481,"343578",343578
"733","ENSMOCG00000015195",1957.50028512461,0.350566951108385,0.137325002046299,0.000100600733608201,0.000945277979263523,"101983070","Cfap54","protein_coding",101983070,"Cfap54","ENSMUSG00000020014","Cfap54","ortholog_one2one",81.1351,"ENSG00000188596","CFAP54","ortholog_one2one",73.1135,NA,NA,NA,NA,NA,NA,"380654",380654,"144535",144535
"734","ENSMOCG00000010410",72.7488757874353,0.270564079919479,0.0937256722121133,0.000101032793036054,0.000948668734610556,NA,"Slc25a30","protein_coding",NA,"Slc25a30","ENSMUSG00000022003","Slc25a30","ortholog_one2one",95.8477,"ENSG00000174032","SLC25A30","ortholog_one2one",92.7336,NA,NA,NA,NA,NA,NA,"67554",67554,"253512",253512
"735","ENSMOCG00000001947",1096.85708350851,-0.331342870630202,0.126921396339548,0.000103315755134886,0.000968058453879902,"101988427","Cldn11","protein_coding",101988427,"Cldn11","ENSMUSG00000037625","Cldn11","ortholog_one2one",100,"ENSG00000013297","CLDN11","ortholog_one2one",94.2029,NA,NA,NA,NA,NA,NA,"18417",18417,"5010",5010
"736","ENSMOCG00000020565",59.8339582303302,-0.432314167027103,0.183399603456434,0.000103916303535482,0.000972317997406433,"101996482","Dlec1","protein_coding",101996482,"Dlec1","ENSMUSG00000038060","Dlec1","ortholog_one2one",80.8511,"ENSG00000008226","DLEC1","ortholog_one2one",74.1806,NA,NA,NA,NA,NA,NA,"320256",320256,"9940",9940
"737","ENSMOCG00000000763",11.1209825267812,0.802247689075271,0.471336070752878,0.000104409000163021,0.000976242468892693,NA,"Stkld1","protein_coding",NA,"Stkld1","ENSMUSG00000049897","Stkld1","ortholog_one2one",77.6758,"ENSG00000198870","STKLD1","ortholog_one2one",57.1865,NA,NA,NA,NA,NA,NA,"279029",279029,"169436",169436
"738","ENSMOCG00000018461",38.7921814535515,-0.685185733730835,0.338149094129109,0.000105639352120212,0.000986362107673231,"101988318","P2ry2","protein_coding",101988318,"P2ry2","ENSMUSG00000032860","P2ry2","ortholog_one2one",92.5729,"ENSG00000175591","P2RY2","ortholog_one2one",88.0637,NA,NA,NA,NA,NA,NA,"18442",18442,"5029",5029
"739","ENSMOCG00000001544",24.9849755498538,0.624678401682655,0.293279903256583,0.000106486756489227,0.000992882815579049,"101998583","Crispld1","protein_coding",101998583,"Crispld1","ENSMUSG00000025776","Crispld1","ortholog_one2one",96.8,"ENSG00000121005","CRISPLD1","ortholog_one2one",95,NA,NA,NA,NA,NA,NA,"83691",83691,"83690",83690
"740","ENSMOCG00000020649",70.4054270886979,-0.31238879687239,0.117045894514686,0.000108597396529691,0.00100832871871889,"101998234","Pdlim2","protein_coding",101998234,"Pdlim2","ENSMUSG00000022090","Pdlim2","ortholog_one2one",87.1429,"ENSG00000120913","PDLIM2","ortholog_one2one",77.7143,NA,NA,NA,NA,NA,NA,"213019",213019,"64236",64236
"741","ENSMOCG00000019376",50.9976690690834,0.300511980143879,0.11059741943821,0.000109825115031419,0.00101830886059751,"101992358","","protein_coding",101992358,"","","","",NA,"ENSG00000105497","ZNF175","ortholog_one2one",48.9149,NA,NA,NA,NA,NA,NA,NA,NA,"7728",7728
"742","ENSMOCG00000018170",26.4975207000562,-0.401725940513124,0.168329539371174,0.000110798294440768,0.00102661785474882,NA,"","protein_coding",NA,"","ENSMUSG00000069170","Adgrv1","ortholog_one2many",94.6541,"ENSG00000164199","ADGRV1","ortholog_one2many",90.8805,NA,NA,NA,NA,NA,NA,"110789",110789,"84059",84059
"743","ENSMOCG00000009483",93.9404628994424,0.289426109805325,0.105123475331554,0.000114470759320523,0.00105697047622083,"101989759","Gpx7","protein_coding",101989759,"Gpx7","ENSMUSG00000028597","Gpx7","ortholog_one2one",91.9355,"ENSG00000116157","GPX7","ortholog_one2one",87.0968,NA,NA,NA,NA,NA,NA,"67305",67305,"2882",2882
"744","ENSMOCG00000004265",14.1832158496787,1.10221710470322,1.47723975901158,0.000114948069551585,0.00105990870498638,"101989304","Cyp7a1","protein_coding",101989304,"Cyp7a1","ENSMUSG00000028240","Cyp7a1","ortholog_one2one",88.4462,"ENSG00000167910","CYP7A1","ortholog_one2one",81.4741,NA,NA,NA,NA,NA,NA,"13122",13122,"1581",1581
"745","ENSMOCG00000017592",15.5073776692857,-0.499546374713989,0.223758759651435,0.000116861145627757,0.00107478086270741,"101998186","Crb2","protein_coding",101998186,"Crb2","ENSMUSG00000035403","Crb2","ortholog_one2one",85.1214,"ENSG00000148204","CRB2","ortholog_one2one",75.9593,NA,NA,NA,NA,NA,NA,"241324",241324,"286204",286204
"746","ENSMOCG00000022796",192.411058425896,-0.377468439813289,0.156065200912967,0.000117767737220677,0.00108216367636434,"101987980","Kyat3","protein_coding",101987980,"Kyat3","ENSMUSG00000040213","Kyat3","ortholog_one2one",88.326,"ENSG00000137944","KYAT3","ortholog_one2one",85.4626,NA,NA,NA,NA,NA,NA,"229905",229905,"56267",56267
"747","ENSMOCG00000021151",128.569165131663,0.275907959610488,0.0985769207239589,0.000120409322117713,0.00110263491951643,"101997047","Mmrn2","protein_coding",101997047,"Mmrn2","ENSMUSG00000041445","Mmrn2","ortholog_one2one",79.7682,"ENSG00000173269","MMRN2","ortholog_one2one",65.5427,NA,NA,NA,NA,NA,NA,"105450",105450,"79812",79812
"748","ENSMOCG00000013839",15.4992488840105,0.680396305020614,0.347270043513797,0.000120660763179821,0.00110342073343029,"101997729","Krt77","protein_coding",101997729,"Krt77","ENSMUSG00000067594","Krt77","ortholog_one2one",83.5664,"ENSG00000189182","KRT77","ortholog_one2one",75.6993,NA,NA,NA,NA,NA,NA,"406220",406220,"374454",374454
"749","ENSMOCG00000016578",37.1475985285959,0.490848186815288,0.221170174996351,0.000123717769939664,0.00112673654591666,"101979845","Sstr2","protein_coding",101979845,"Sstr2","ENSMUSG00000047904","Sstr2","ortholog_one2one",96.477,"ENSG00000180616","SSTR2","ortholog_one2one",92.1409,NA,NA,NA,NA,NA,NA,"20606",20606,"6752",6752
"750","ENSMOCG00000017341",74.0535291611331,-0.283387008273478,0.102936612768095,0.000123847572732426,0.00112674905311171,"101989353","Scarf2","protein_coding",101989353,"Scarf2","ENSMUSG00000012017","Scarf2","ortholog_one2one",91.7167,"ENSG00000244486","SCARF2","ortholog_one2one",89.3157,NA,NA,NA,NA,NA,NA,"224024",224024,"91179",91179
"751","ENSMOCG00000010879",30.7831647209496,-0.346511130729428,0.139549481230356,0.000126300702990735,0.00114245116540974,"101989646","Apoc1","protein_coding",101989646,"Apoc1","ENSMUSG00000040564","Apoc1","ortholog_one2one",82.9545,"ENSG00000130208","APOC1","ortholog_one2one",64.7727,NA,NA,NA,NA,NA,NA,"11812",11812,"341",341
"752","ENSMOCG00000011710",59.4631663155921,0.315673860739813,0.121570557415793,0.000127260754870154,0.00114959136788099,"101985239","Pgm5","protein_coding",101985239,"Pgm5","ENSMUSG00000041731","Pgm5","ortholog_one2one",98.9418,"ENSG00000154330","PGM5","ortholog_one2one",97.5309,NA,NA,NA,NA,NA,NA,"226041",226041,"5239",5239
"753","ENSMOCG00000017300",106.250858263299,0.261158278700484,0.0916788275486906,0.000127378301551656,0.00114959136788099,NA,"Pcdhga5","protein_coding",NA,"Pcdhga5","ENSMUSG00000103567","Pcdhga5","ortholog_one2one",89.4242,"ENSG00000253485","PCDHGA5","ortholog_one2one",79.3185,NA,NA,NA,NA,NA,NA,"93713",93713,"56110",56110
"754","ENSMOCG00000020669",116.996050850367,-0.268313370512497,0.0955980678681994,0.000130280306992667,0.00117050223221194,"101990635","Ubxn2a","protein_coding",101990635,"Ubxn2a","ENSMUSG00000020634","Ubxn2a","ortholog_one2one",93.4109,"ENSG00000173960","UBXN2A","ortholog_one2one",86.8217,NA,NA,NA,NA,NA,NA,"217379",217379,"165324",165324
"755","ENSMOCG00000011716",21.4568472489089,-0.396557913671887,0.169665847121126,0.000130455997444702,0.00117129090967197,NA,"Katnal2","protein_coding",NA,"Katnal2","ENSMUSG00000025420","Katnal2","ortholog_one2one",88.1633,"ENSG00000167216","KATNAL2","ortholog_one2one",84.0816,NA,NA,NA,NA,NA,NA,"71206",71206,"83473",83473
"756","ENSMOCG00000004480",37.1305335059923,0.328877295716877,0.130023014761895,0.000132193303207492,0.0011852917711552,NA,"U6","snRNA",NA,"U6","ENSMUSG00000087871","Gm26101","ortholog_one2one",61.7647,"ENSG00000252755","RNU6-703P","ortholog_one2one",83.3333,NA,NA,NA,NA,NA,NA,"115487250",115487250,NA,NA
"757","ENSMOCG00000015947",80.4956534389509,-0.272177918834078,0.0978735221373786,0.000132917531302869,0.00119018359346736,"101999545","Aass","protein_coding",101999545,"Aass","ENSMUSG00000029695","Aass","ortholog_one2one",95.2484,"ENSG00000008311","AASS","ortholog_one2one",87.365,NA,NA,NA,NA,NA,NA,"30956",30956,"10157",10157
"758","ENSMOCG00000012567",131.215244057691,-0.39722391596092,0.170631761431158,0.000133288090144123,0.00119189967320825,"101992874","Ankrd35","protein_coding",101992874,"Ankrd35","ENSMUSG00000038354","Ankrd35","ortholog_one2one",88.4189,"ENSG00000198483","ANKRD35","ortholog_one2one",81.7724,NA,NA,NA,NA,NA,NA,"213121",213121,"148741",148741
"759","ENSMOCG00000011264",11.6591468184291,-0.719305557890475,0.402471362004509,0.000133754133876116,0.00119526497636845,"101985030","Rab37","protein_coding",101985030,"Rab37","ENSMUSG00000020732","Rab37","ortholog_one2one",97.7579,"ENSG00000172794","RAB37","ortholog_one2one",95.0673,NA,NA,NA,NA,NA,NA,"58222",58222,"326624",326624
"760","ENSMOCG00000019767",23.5794782532728,0.575946298746951,0.275697293458435,0.000133897731234605,0.00119574622719161,"101989091","","protein_coding",101989091,"","","","",NA,"ENSG00000162482","AKR7A3","ortholog_one2one",78.3217,NA,NA,NA,NA,NA,NA,NA,NA,"22977",22977
"761","ENSMOCG00000008613",74.8155099999036,0.285306154077551,0.105269187733387,0.000135717541889913,0.00120956557066301,NA,"Clmp","protein_coding",NA,"Clmp","ENSMUSG00000032024","Clmp","ortholog_one2one",96.7742,"ENSG00000166250","CLMP","ortholog_one2one",93.0107,NA,NA,NA,NA,NA,NA,"71566",71566,"79827",79827
"762","ENSMOCG00000022707",199.072617933264,-0.264918994129273,0.0946263914450941,0.00013893259203017,0.00123409190413999,"101996325","Kcnc2","protein_coding",101996325,"Kcnc2","ENSMUSG00000035681","Kcnc2","ortholog_one2one",93.7008,"ENSG00000166006","KCNC2","ortholog_one2one",91.9685,NA,NA,NA,NA,NA,NA,"268345",268345,"3747",3747
"763","ENSMOCG00000009133",56.2693164503111,-0.27791110302297,0.101640899752505,0.000140020439505181,0.00124209875896606,"101991589","Hrh1","protein_coding",101991589,"Hrh1","ENSMUSG00000053004","Hrh1","ortholog_one2one",88.866,"ENSG00000196639","HRH1","ortholog_one2one",79.5876,NA,NA,NA,NA,NA,NA,"15465",15465,"3269",3269
"764","ENSMOCG00000003491",14.2418897253171,-0.552525827668361,0.264588899111156,0.000143406293436185,0.00126791337341986,"101994008","Gnrh1","protein_coding",101994008,"Gnrh1","ENSMUSG00000015812","Gnrh1","ortholog_one2one",84.4444,"ENSG00000147437","GNRH1","ortholog_one2one",73.3333,NA,NA,NA,NA,NA,NA,"14714",14714,"2796",2796
"765","ENSMOCG00000005703",89.4170872978777,-0.259303870731615,0.0921849011748116,0.000144204851570611,0.00127412827740505,"101980820","Lingo2","protein_coding",101980820,"Lingo2","ENSMUSG00000045083","Lingo2","ortholog_one2one",97.6898,"ENSG00000174482","LINGO2","ortholog_one2one",97.1947,NA,NA,NA,NA,NA,NA,"242384",242384,"158038",158038
"766","ENSMOCG00000013870",132.83912109953,-0.256874594837403,0.0911352964533774,0.000146510772913019,0.00129193218947258,"101993996","Plgrkt","protein_coding",101993996,"Plgrkt","ENSMUSG00000016495","Plgrkt","ortholog_one2one",87.0748,"ENSG00000107020","PLGRKT","ortholog_one2one",82.9932,NA,NA,NA,NA,NA,NA,"67759",67759,"55848",55848
"767","ENSMOCG00000006437",201.368345216574,-0.370810896613392,0.157560287411059,0.000147231584675619,0.00129657213100988,"101985618","Paqr6","protein_coding",101985618,"Paqr6","ENSMUSG00000041423","Paqr6","ortholog_one2one",88.3382,"ENSG00000160781","PAQR6","ortholog_one2one",89.2128,NA,NA,NA,NA,NA,NA,"68957",68957,"79957",79957
"768","ENSMOCG00000005464",19.324606633437,-0.441043524400187,0.200041651869826,0.000151015896672464,0.00132249927862885,"101991896","Gpr62","protein_coding",101991896,"Gpr62","ENSMUSG00000091735","Gpr62","ortholog_one2one",89.548,"ENSG00000180929","GPR62","ortholog_one2one",83.6158,NA,NA,NA,NA,NA,NA,"436090",436090,"118442",118442
"769","ENSMOCG00000008690",17.5369440545026,-0.492567690886346,0.230544316238162,0.000151518705763645,0.00132556482967486,"101980838","Tmem132c","protein_coding",101980838,"Tmem132c","ENSMUSG00000034324","Tmem132c","ortholog_one2one",90.8964,"ENSG00000181234","TMEM132C","ortholog_one2one",80.3922,NA,NA,NA,NA,NA,NA,"208213",208213,"92293",92293
"770","ENSMOCG00000012933",15.3700668673203,-0.538852183275637,0.259747109280965,0.000153799860962785,0.0013419969531553,"101999874","Cfap73","protein_coding",101999874,"Cfap73","ENSMUSG00000094282","Cfap73","ortholog_one2one",61.039,"ENSG00000186710","CFAP73","ortholog_one2one",69.4805,NA,NA,NA,NA,NA,NA,"546886",546886,"387885",387885
"771","ENSMOCG00000015590",12.7032528482698,-0.561315083242304,0.275189359379015,0.000155560880655791,0.00135391511599546,"101986637","Zc3h12d","protein_coding",101986637,"Zc3h12d","ENSMUSG00000039981","Zc3h12d","ortholog_one2one",81.3559,"ENSG00000178199","ZC3H12D","ortholog_one2one",64.0301,NA,NA,NA,NA,NA,NA,"237256",237256,"340152",340152
"772","ENSMOCG00000021805",30.1660415988143,-0.624333040815034,0.324075121444603,0.000157936523506841,0.00137090960208804,"101979158","","protein_coding",101979158,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","ENSMOCG00000012270",71.4275449152603,-0.405328732495711,0.18078445168671,0.00016054477189142,0.00139172306361225,"101996135","","protein_coding",101996135,"","ENSMUSG00000033036","Ppihl","ortholog_many2many",100,"ENSG00000171960","PPIH","ortholog_one2many",100,"ENSMUSG00000033036, ENSMUSG00000060288","Ppihl, Ppih","100, 88.8235","ENSG00000171960, ENSG00000171960","PPIH, PPIH","100, 100",NA,NA,"10465",10465
"774","ENSMOCG00000008555",15.6830777488527,-0.596854444661028,0.303083670774523,0.000160597514661808,0.00139172306361225,NA,"Podn","protein_coding",NA,"Podn","ENSMUSG00000028600","Podn","ortholog_one2one",89.6203,"ENSG00000174348","PODN","ortholog_one2one",88.1013,NA,NA,NA,NA,NA,NA,"242608",242608,"127435",127435
"775","ENSMOCG00000016456",30.3693128172494,-0.329008139662962,0.133984237343172,0.000160647708783822,0.00139172306361225,"101986901","Clec11a","protein_coding",101986901,"Clec11a","ENSMUSG00000004473","Clec11a","ortholog_one2one",86.5443,"ENSG00000105472","CLEC11A","ortholog_one2one",78.8991,NA,NA,NA,NA,NA,NA,"20256",20256,"6320",6320
"776","ENSMOCG00000009308",22.1721422101441,-0.486728257225061,0.230495561414116,0.000163957325434002,0.00141441702924429,"101979730","Myo3b","protein_coding",101979730,"Myo3b","ENSMUSG00000042064","Myo3b","ortholog_one2one",90.1321,"ENSG00000071909","MYO3B","ortholog_one2one",86.7133,NA,NA,NA,NA,NA,NA,"329421",329421,"140469",140469
"777","ENSMOCG00000009018",97.8508221971821,-0.252453590355202,0.0901915950550204,0.000163835150294283,0.00141441702924429,"101984322","Nnat","protein_coding",101984322,"Nnat","ENSMUSG00000067786","Nnat","ortholog_one2one",75,"","","",NA,NA,NA,NA,NA,NA,NA,"18111",18111,NA,NA
"778","ENSMOCG00000004455",24.4163835225434,-0.697512158307433,0.415090360100164,0.000169808804186117,0.00145781733696896,"101990775","Cdhr4","protein_coding",101990775,"Cdhr4","ENSMUSG00000032595","Cdhr4","ortholog_one2one",81.3452,"ENSG00000187492","CDHR4","ortholog_one2one",71.5736,NA,NA,NA,NA,NA,NA,"69398",69398,"389118",389118
"779","ENSMOCG00000003297",12.2502062242823,-0.607288254902134,0.316198615868812,0.000169944869798123,0.00145804600462987,"101997414","Nxph2","protein_coding",101997414,"Nxph2","ENSMUSG00000069132","Nxph2","ortholog_one2one",90.8046,"ENSG00000144227","NXPH2","ortholog_one2one",95.0192,NA,NA,NA,NA,NA,NA,"18232",18232,"11249",11249
"780","ENSMOCG00000012957",30.403948313015,-0.468895772016802,0.221580291560632,0.000171631745868056,0.00147118775306232,"101994190","Col8a2","protein_coding",101994190,"Col8a2","ENSMUSG00000056174","Col8a2","ortholog_one2one",96.4235,"ENSG00000171812","COL8A2","ortholog_one2one",94.1345,NA,NA,NA,NA,NA,NA,"329941",329941,"1296",1296
"781","ENSMOCG00000010394",389.625097746569,0.30607511331598,0.121483775325995,0.000174316595024562,0.00149171118311321,"102002738","Tnxb","protein_coding",102002738,"Tnxb","ENSMUSG00000033327","Tnxb","ortholog_one2one",81.1228,"ENSG00000168477","TNXB","ortholog_one2one",77.019,NA,NA,NA,NA,NA,NA,"81877",81877,"7148",7148
"782","ENSMOCG00000003648",53.6616455892063,0.28117692753796,0.107029257412442,0.000178718581073043,0.00152448551486378,"101996922","Ism1","protein_coding",101996922,"Ism1","ENSMUSG00000074766","Ism1","ortholog_one2one",96.7462,"ENSG00000101230","ISM1","ortholog_one2one",92.8417,NA,NA,NA,NA,NA,NA,"319909",319909,"140862",140862
"783","ENSMOCG00000002519",112.110540857983,-0.338411907311815,0.142380344840657,0.000180350987355024,0.00153644281043372,"101982231","Cbln4","protein_coding",101982231,"Cbln4","ENSMUSG00000067578","Cbln4","ortholog_one2one",97.0149,"ENSG00000054803","CBLN4","ortholog_one2one",97.5124,NA,NA,NA,NA,NA,NA,"228942",228942,"140689",140689
"784","ENSMOCG00000022336",113.833915111411,-0.480416589545214,0.23291060187224,0.000188562489908282,0.00159822303787402,NA,"","protein_coding",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","ENSMOCG00000011147",92.4947030077177,-0.319393940844885,0.131428029891578,0.000189569976871395,0.0016057408593989,"101982224","","protein_coding",101982224,"","","","",NA,"ENSG00000171224","FAM241B","ortholog_one2one",93.3333,NA,NA,NA,NA,NA,NA,NA,NA,"219738",219738
"786","ENSMOCG00000007124",257.833092685482,0.538705457070042,0.272726414884317,0.000191937655676263,0.00162373163443208,"102000462","A2m","protein_coding",102000462,"A2m","ENSMUSG00000030111","A2m","ortholog_one2one",76.8865,"ENSG00000175899","A2M","ortholog_one2one",68.7288,NA,NA,NA,NA,NA,NA,"232345",232345,"2",2
"787","ENSMOCG00000019233",32.1568459596107,0.384866588287182,0.173606044832792,0.00019247944511046,0.00162728180625112,"101999441","","protein_coding",101999441,"","ENSMUSG00000054690","Emcn","ortholog_one2one",57.4661,"ENSG00000164035","EMCN","ortholog_one2one",47.9638,NA,NA,NA,NA,NA,NA,"59308",59308,"51705",51705
"788","ENSMOCG00000020302",104.489401549923,0.268635056593344,0.100975336565085,0.000192759934713325,0.00162861976545361,NA,"Cmya5","protein_coding",NA,"Cmya5","ENSMUSG00000047419","Cmya5","ortholog_one2one",69.4841,"ENSG00000164309","CMYA5","ortholog_one2one",61.1416,NA,NA,NA,NA,NA,NA,"76469",76469,"202333",202333
"789","ENSMOCG00000001440",84.2482972818943,-0.312751124958392,0.127923237511266,0.000196119234353954,0.00164759941899879,"101990267","Slc2a12","protein_coding",101990267,"Slc2a12","ENSMUSG00000037490","Slc2a12","ortholog_one2one",92.4316,"ENSG00000146411","SLC2A12","ortholog_one2one",85.1852,NA,NA,NA,NA,NA,NA,"353169",353169,"154091",154091
"790","ENSMOCG00000022780",62.5292441614908,-0.338844354900734,0.144666647326385,0.00019651194449163,0.00164925569215986,"102000522","","protein_coding",102000522,"","ENSMUSG00000028974","Dffa","ortholog_one2many",72.3127,"ENSG00000160049","DFFA","ortholog_one2many",67.101,NA,NA,NA,NA,NA,NA,"13347",13347,"1676",1676
"791","ENSMOCG00000001240",155.619910076568,0.281825874714522,0.108924724140806,0.000196679427859117,0.00164925569215986,"102000815","Apln","protein_coding",102000815,"Apln","ENSMUSG00000037010","Apln","ortholog_one2one",93.5065,"ENSG00000171388","APLN","ortholog_one2one",87.013,NA,NA,NA,NA,NA,NA,"30878",30878,"8862",8862
"792","ENSMOCG00000008344",170.128043947833,-0.261488176637521,0.0973032986446699,0.000197150434770246,0.00165105744366987,NA,"Mybpc3","protein_coding",NA,"Mybpc3","ENSMUSG00000002100","Mybpc3","ortholog_one2one",95.7249,"ENSG00000134571","MYBPC3","ortholog_one2one",91.4498,NA,NA,NA,NA,NA,NA,"17868",17868,"4607",4607
"793","ENSMOCG00000015860",58.6017856590672,-0.2922811988851,0.11527983831721,0.000197310142491662,0.00165135699658222,"101988366","Marchf3","protein_coding",101988366,"Marchf3","ENSMUSG00000032656","Marchf3","ortholog_one2one",99.2095,"ENSG00000173926","MARCHF3","ortholog_one2one",98.419,NA,NA,NA,NA,NA,NA,"320253",320253,"115123",115123
"794","ENSMOCG00000021296",25.5745558905318,-0.472812151838849,0.23023317711955,0.000197690844669034,0.00165174284913202,"102002764","Prlr","protein_coding",102002764,"Prlr","ENSMUSG00000005268","Prlr","ortholog_one2one",81.458,"ENSG00000113494","PRLR","ortholog_one2one",65.9271,NA,NA,NA,NA,NA,NA,"19116",19116,"5618",5618
"795","ENSMOCG00000022319",45.6670634360006,0.30973165744312,0.126495878803362,0.000200883902490871,0.00167600320400023,NA,"","protein_coding",NA,"","ENSMUSG00000041921","Metap1d","ortholog_one2one",79.4521,"ENSG00000172878","METAP1D","ortholog_one2one",78.7671,NA,NA,NA,NA,NA,NA,"66559",66559,"254042",254042
"796","ENSMOCG00000012694",34.4868500162813,-0.383228806485041,0.174129639548036,0.00020272054004693,0.00169026813240632,"101978945","Egln3","protein_coding",101978945,"Egln3","ENSMUSG00000035105","Egln3","ortholog_one2one",98.7179,"ENSG00000129521","EGLN3","ortholog_one2one",97.8633,NA,NA,NA,NA,NA,NA,"112407",112407,"112399",112399
"797","ENSMOCG00000021489",113.03353822924,-0.309677998146964,0.127339515622918,0.000209763554280266,0.00174136423503443,"101984787","Zdhhc22","protein_coding",101984787,"Zdhhc22","ENSMUSG00000048483","Zdhhc22","ortholog_one2one",97.3485,"ENSG00000177108","ZDHHC22","ortholog_one2one",91.2879,NA,NA,NA,NA,NA,NA,"238331",238331,"283576",283576
"798","ENSMOCG00000016575",32.0999817264046,-0.43815493061351,0.210570625568622,0.000209911558992478,0.00174150785306088,"101991721","Cfap57","protein_coding",101991721,"Cfap57","ENSMUSG00000028730","Cfap57","ortholog_one2one",91.4331,"ENSG00000243710","CFAP57","ortholog_one2one",90.3923,NA,NA,NA,NA,NA,NA,"68625",68625,"149465",149465
"799","ENSMOCG00000013951",92.2309885684565,-0.327739632945218,0.139825076805627,0.000217301569133701,0.001794994486756,"101993230","Armc7","protein_coding",101993230,"Armc7","ENSMUSG00000057219","Armc7","ortholog_one2one",91.4141,"ENSG00000125449","ARMC7","ortholog_one2one",86.3636,NA,NA,NA,NA,NA,NA,"276905",276905,"79637",79637
"800","ENSMOCG00000006311",45.38661208368,0.502741381165352,0.255091565893562,0.000217744781605292,0.00179754118346277,"101986437","Galnt15","protein_coding",101986437,"Galnt15","ENSMUSG00000021903","Galnt15","ortholog_one2one",83.2808,"ENSG00000131386","GALNT15","ortholog_one2one",76.9716,NA,NA,NA,NA,NA,NA,"78754",78754,"117248",117248
